FrameCounter,SystemTimestamp,LedState,ComputerTimestamp,G0
29692,188730.458336,1,59312262.5408,0.0263917251913466
29693,188730.475008,2,59312279.3216,0.0191197224020853
29694,188730.49168,1,59312296.1536,0.026416629310488
29695,188730.50832,2,59312312.4608,0.0189993524929023
29696,188730.524992,1,59312329.1264,0.026379273131776
29697,188730.541664,2,59312346.0224,0.0190865169098969
29698,188730.558304,1,59312362.688,0.0263120320100945
29699,188730.574976,2,59312379.4432,0.0190865169098969
29700,188730.591648,1,59312395.968,0.0262788265179061
29701,188730.60832,2,59312412.672,0.0190831963606781
29702,188730.624992,1,59312429.44,0.0263576895618535
29703,188730.641664,2,59312446.0672,0.0190699141638027
29704,188730.658304,1,59312462.6176,0.026416629310488
29705,188730.674976,2,59312479.36,0.0190275771612625
29706,188730.691648,1,59312495.8592,0.0262987498132191
29707,188730.70832,2,59312512.5888,0.0190906675964204
29708,188730.724992,1,59312529.6768,0.0261103086450499
29709,188730.741664,2,59312545.92,0.0189603360395809
29710,188730.758304,1,59312562.7776,0.0258562866298086
29711,188730.774976,2,59312579.5584,0.0190026730421212
29712,188730.791648,1,59312596.096,0.0259907688731716
29713,188730.80832,2,59312612.6464,0.0190848566352875
29714,188730.82496,1,59312629.3248,0.0261152894688782
29715,188730.841664,2,59312645.952,0.0190475004565755
29716,188730.858304,1,59312662.72,0.0259965798343046
29717,188730.874976,2,59312679.3984,0.019057462104232
29718,188730.891648,1,59312695.9488,0.025800667430393
29719,188730.90832,2,59312713.0624,0.0189121880759078
29720,188730.92496,1,59312729.3696,0.0256653550497252
29721,188730.941632,2,59312746.0864,0.0189586757649715
29722,188730.958304,1,59312762.7264,0.0257417276817586
29723,188730.974976,2,59312779.3408,0.0190367086716143
29724,188730.991648,1,59312795.8144,0.0258197605884013
29725,188731.008352,2,59312812.6336,0.0189553552157527
29726,188731.024992,1,59312829.248,0.0257450482309774
29727,188731.041664,2,59312846.2208,0.0190035031794259
29728,188731.058336,1,59312862.5792,0.0258122893526589
29729,188731.075008,2,59312880.4224,0.0189578456276668
29730,188731.09168,1,59312896.0128,0.0256495824409357
29731,188731.10832,2,59312912.7424,0.0189155086251266
29732,188731.124992,1,59312929.6128,0.0257242947983596
29733,188731.141664,2,59312946.048,0.0189877305706364
29734,188731.158336,1,59312962.7648,0.0256960701299995
29735,188731.175008,2,59312979.4176,0.0189852401587223
29736,188731.19168,1,59312996.1728,0.0257824044096894
29737,188731.20832,2,59313012.6976,0.0188731716225864
29738,188731.224992,1,59313029.4144,0.0256529029901546
29739,188731.241664,2,59313046.0544,0.0189520346665338
29740,188731.258336,1,59313062.8224,0.0257566701532433
29741,188731.274976,2,59313079.5392,0.0189420730188773
29742,188731.29168,1,59313096.1408,0.0258695688266839
29743,188731.30832,2,59313112.5888,0.019000182630207
29744,188731.324992,1,59313129.536,0.0258031578423071
29745,188731.341664,2,59313146.0992,0.0190715744384121
29746,188731.358336,1,59313162.816,0.0258147797645731
29747,188731.374976,2,59313179.4816,0.0189993524929023
29748,188731.39168,1,59313196.2752,0.0257301057594926
29749,188731.40832,2,59313212.5824,0.0189520346665338
29750,188731.424992,1,59313229.4272,0.0254586508608524
29751,188731.441664,2,59313245.9264,0.0188872839567664
29752,188731.458304,1,59313262.6304,0.0254495193505006
29753,188731.474976,2,59313279.3856,0.0188665305241487
29754,188731.491648,1,59313296.0384,0.0254578207235477
29755,188731.50832,2,59313313.1008,0.018828344208132
29756,188731.524992,1,59313329.4464,0.0254619714100712
29757,188731.541664,2,59313346.2144,0.0188632099749299
29758,188731.558304,1,59313362.7008,0.0255209111587056
29759,188731.574976,2,59313379.5072,0.0188748318971958
29760,188731.591648,1,59313396.0064,0.0255981139280437
29761,188731.60832,2,59313412.7104,0.0189553552157527
29762,188731.624992,1,59313429.568,0.0256520728528499
29763,188731.641664,2,59313446.0928,0.0188756620345005
29764,188731.658304,1,59313462.784,0.0256894290315618
29765,188731.674976,2,59313479.5648,0.018928790822002
29766,188731.691648,1,59313496,0.0257965167438694
29767,188731.70832,2,59313512.6528,0.0189072072520795
29768,188731.72496,1,59313529.3056,0.0256255084590991
29769,188731.741632,2,59313546.1888,0.0189354319204396
29770,188731.758304,1,59313562.816,0.0256479221663263
29771,188731.774976,2,59313579.3792,0.018865700386844
29772,188731.791648,1,59313596.0576,0.0255790207700354
29773,188731.80832,2,59313612.608,0.0188764921718052
29774,188731.82496,1,59313629.6576,0.0256138865368332
29775,188731.841632,2,59313646.3104,0.0188922647805947
29776,188731.858304,1,59313662.912,0.0255076289618303
29777,188731.874976,2,59313679.6288,0.0188499277780545
29778,188731.891648,1,59313696.5248,0.0255790207700354
29779,188731.908288,2,59313712.7424,0.018859889425711
29780,188731.92496,1,59313729.4464,0.0256761468346865
29781,188731.941632,2,59313746.0992,0.0188449469542262
29782,188731.958304,1,59313762.8288,0.0256836180704288
29783,188731.974976,2,59313779.456,0.0189047168401654
29784,188731.991648,1,59313796.2112,0.0257741030366423
29785,188732.008288,2,59313812.7232,0.0189013962909465
29786,188732.02496,1,59313829.5168,0.0257990071557836
29787,188732.041632,2,59313846.1952,0.0189246401354784
29788,188732.058304,1,59313862.9376,0.0256728262854676
29789,188732.074944,2,59313879.7568,0.0188814729956335
29790,188732.091648,1,59313896.2304,0.0256985605419136
29791,188732.108288,2,59313912.8832,0.018942903156182
29792,188732.12496,1,59313929.3568,0.0257325961714067
29793,188732.141632,2,59313946.2016,0.0188756620345005
29794,188732.158304,1,59313962.8544,0.0254760837442513
29795,188732.174944,2,59313979.584,0.0188225332469991
29796,188732.191616,1,59313996.0704,0.0254744234696419
29797,188732.208288,2,59314012.672,0.018802609951686
29798,188732.22496,1,59314029.4528,0.0253972207003038
29799,188732.241632,2,59314046.272,0.0187876674802012
29800,188732.258272,1,59314062.7712,0.0254295960551875
29801,188732.274944,2,59314079.4752,0.0189204894489549
29802,188732.291616,1,59314096.1664,0.0254121631717886
