FrameCounter,SystemTimestamp,LedState,ComputerTimestamp,G0
0,6491.368544,7,66529660.736,0.00392156862745098
1,6491.385184,2,66529676.8128,0.0332262456210257
2,6491.401856,1,66529693.7472,0.0327572180438645
3,6491.418528,2,66529710.0544,0.0331274592817652
4,6491.435168,1,66529726.7328,0.0325762481114376
5,6491.45184,2,66529743.8208,0.0330826318673108
6,6491.468512,1,66529760.1152,0.0323496206272517
7,6491.485152,2,66529776.7936,0.0329680729192608
8,6491.501824,1,66529793.5616,0.0322151383838887
9,6491.518496,2,66529811.9424,0.0328850591887898
10,6491.535168,1,66529826.9056,0.0321014095731434
11,6491.55184,2,66529843.8272,0.0327655194169116
12,6491.568512,1,66529860.1984,0.0318971957961847
13,6491.585152,2,66529876.8896,0.032615264564759
14,6491.601824,1,66529893.568,0.031775995749697
15,6491.618496,2,66529910.1824,0.0324849330079195
16,6491.635168,1,66529927.0144,0.0316531354285999
17,6491.65184,2,66529943.5392,0.0324907439690525
18,6491.668512,1,66529960.3072,0.0316224203483256
19,6491.685152,2,66529976.9856,0.0325505138549916
20,6491.701824,1,66529993.5232,0.0315120120867992
21,6491.718496,2,66530010.8416,0.0325994919559695
22,6491.735168,1,66530026.8672,0.0314074147864057
23,6491.75184,2,66530043.8272,0.0326011522305789
24,6491.768512,1,66530060.1728,0.0313742092942173
25,6491.785152,2,66530077.952,0.0325994919559695
26,6491.801824,1,66530093.6448,0.031286214739918
27,6491.818496,2,66530110.2592,0.0325239494612409
28,6491.835168,1,66530127.4368,0.0313077983098404
29,6491.85184,2,66530143.5392,0.0325239494612409
30,6491.86848,1,66530160.1408,0.0311517324965549
31,6491.885152,2,66530176.8576,0.0323355082930717
32,6491.901824,1,66530193.536,0.0311807873022198
33,6491.918496,2,66530210.2656,0.0323471302153376
34,6491.935136,1,66530226.8544,0.0311509023592502
35,6491.951808,2,66530243.5584,0.0321835931663097
36,6491.96848,1,66530260.3008,0.0311766366156962
37,6491.985152,2,66530276.8128,0.0323371685676811
38,6492.001824,1,66530293.6192,0.0311359598877654
39,6492.018496,2,66530310.272,0.032220119207717
40,6492.035136,1,66530327.4624,0.0310471351961614
41,6492.051808,2,66530343.552,0.0324500672411217
42,6492.06848,1,66530360.3968,0.0309782337998705
43,6492.085152,2,66530376.896,0.0324268233965898
44,6492.101824,1,66530393.5872,0.0309267652869785
45,6492.118496,2,66530410.432,0.0325148179508891
46,6492.135136,1,66530426.8928,0.0309168036393219
47,6492.151808,2,66530443.7632,0.0325704371503047
48,6492.16848,1,66530460.224,0.0308312994969368
49,6492.185152,2,66530477.056,0.0324359549069416
50,6492.201824,1,66530493.7344,0.0309649516029951
51,6492.218496,2,66530510.2208,0.0324425960053793
52,6492.235136,1,66530527.0656,0.0309126529527984
53,6492.251808,2,66530543.6672,0.0323620726868224
54,6492.26848,1,66530560.1408,0.0308728063621723
55,6492.285152,2,66530576.8192,0.0322433630522488
56,6492.301792,1,66530593.5616,0.0308719762248676
57,6492.318464,2,66530610.9696,0.0321354452026365
58,6492.335136,1,66530626.9312,0.0308860885590477
59,6492.351808,2,66530643.7504,0.0319212697780213
60,6492.36848,1,66530660.2496,0.0308113762016237
61,6492.38512,2,66530676.928,0.0318772725008716
62,6492.401792,1,66530693.7216,0.0307150802742774
63,6492.418464,2,66530710.272,0.0318523683817303
64,6492.435136,1,66530727.36,0.0308362803207651
65,6492.451808,2,66530743.616,0.0318457272832927
66,6492.46848,1,66530760.4224,0.030707609038535
67,6492.48512,2,66530777.024,0.0319196095034119
68,6492.501792,1,66530793.6256,0.0307972638674437
69,6492.518464,2,66530810.2656,0.0320657136690409
70,6492.535136,1,66530826.8672,0.0307408145307234
71,6492.551808,2,66530843.6224,0.0321296342415035
72,6492.56848,1,66530860.1472,0.0308022446912719
73,6492.58512,2,66530876.9792,0.0321894041274427
74,6492.601792,1,66530893.5808,0.030753266590294
75,6492.618464,2,66530910.272,0.0322325712672876
76,6492.635136,1,66530926.8864,0.0306586309375571
77,6492.651776,2,66530943.616,0.0322574753864289
78,6492.66848,1,66530960.2944,0.0307300227457621
79,6492.68512,2,66530976.96,0.0322541548372101
80,6492.701792,1,66530993.5104,0.0306710829971277
81,6492.718464,2,66531010.2144,0.0321943849512709
82,6492.735136,1,66531026.8544,0.0307150802742774
83,6492.751776,2,66531043.5584,0.0321877438528333
84,6492.768448,1,66531060.3008,0.0306984775281832
85,6492.78512,2,66531076.928,0.0322217794823264
86,6492.801792,1,66531093.7216,0.0306212747588451
87,6492.818464,2,66531110.1824,0.0322881904667032
88,6492.835104,1,66531127.04,0.0307159104115821
89,6492.851776,2,66531144.0512,0.0323438096661188
90,6492.868448,1,66531160.32,0.0306370473676346
91,6492.88512,2,66531176.9728,0.0322749082698278
92,6492.901792,1,66531193.7408,0.0306661021732995
93,6492.918464,2,66531210.3808,0.0323338480184623
94,6492.935104,1,66531226.8928,0.0306096528365792
95,6492.951776,2,66531243.7632,0.0322151383838887
96,6492.968448,1,66531260.2496,0.0306055021500556
97,6492.98512,2,66531276.9536,0.0323338480184623
98,6493.00176,1,66531293.7984,0.030587239129352
99,6493.018464,2,66531310.2208,0.032391957629792
100,6493.035104,1,66531326.8992,0.0306320665438063
101,6493.051776,2,66531344.0384,0.0324293138085039
102,6493.068448,1,66531360.2048,0.0306528199764241
103,6493.08512,2,66531376.9728,0.0324467466919028
104,6493.10176,1,66531393.6128,0.0305739569324766
105,6493.118464,2,66531410.4064,0.0323811658448307
106,6493.135104,1,66531426.9696,0.0306519898391194
107,6493.151776,2,66531443.6864,0.0325031960286231
108,6493.168448,1,66531460.4672,0.0306196144842357
109,6493.185088,2,66531477.0432,0.0323878069432684
110,6493.20176,1,66531493.6448,0.0306279158572828
111,6493.218432,2,66531510.1952,0.0323911274924873
112,6493.235104,1,66531527.1168,0.0305830884428284
113,6493.251776,2,66531543.6672,0.0324135411997144
114,6493.268448,1,66531560.2816,0.0304851322408726
115,6493.285088,2,66531577.0496,0.0323106041739304
116,6493.30176,1,66531593.6256,0.0306046720127509
117,6493.318432,2,66531610.2144,0.0323130945858445
118,6493.335104,1,66531626.9312,0.0305266391061081
119,6493.351776,2,66531643.584,0.0322242698942405
120,6493.368448,1,66531660.4544,0.0305656555594295
121,6493.385088,2,66531677.1328,0.0322840397801796
122,6493.40176,1,66531693.696,0.0305133569092328
123,6493.418432,2,66531710.2592,0.0321238232803706
124,6493.435104,1,66531726.9632,0.0304934336139197
125,6493.451744,2,66531743.6288,0.0321038999850575
126,6493.468416,1,66531760.2432,0.0306237651707592
127,6493.485088,2,66531776.9216,0.031916288954193
128,6493.50176,1,66531793.7024,0.0305108664973187
129,6493.518432,2,66531810.2528,0.0319959821354452
130,6493.535104,1,66531826.9952,0.0304544171605984
131,6493.551744,2,66531843.648,0.0319860204877887
132,6493.568416,1,66531860.3008,0.0303904965881357
133,6493.585088,2,66531877.0304,0.0318623300293869
134,6493.60176,1,66531893.6832,0.0303124636814929
135,6493.618432,2,66531910.3232,0.0320557520213843
136,6493.635072,1,66531926.9888,0.0303514801348143
137,6493.651744,2,66531943.7184,0.0320283574903289
138,6493.668416,1,66531960.2944,0.0302817486012186
139,6493.685088,2,66531977.0496,0.0320001328219688
140,6493.70176,1,66531993.728,0.0304510966113795
141,6493.718432,2,66532010.3296,0.0320715246301738
142,6493.735072,1,66532027.0208,0.0303763842539556
143,6493.751744,2,66532043.5968,0.0320549218840796
144,6493.768416,1,66532060.3008,0.0303340472514154
145,6493.785088,2,66532077.0176,0.0320648835317362
146,6493.80176,1,66532093.7216,0.0302742773654762
147,6493.818432,2,66532110.2464,0.0319602862313427
148,6493.835072,1,66532127.0656,0.0302858992877422
149,6493.851744,2,66532143.6288,0.0321719712440438
150,6493.868416,1,66532160.2816,0.0303083129949694
151,6493.885088,2,66532177.0624,0.0322998123889691
152,6493.901728,1,66532193.7792,0.030275107502781
153,6493.9184,2,66532210.3296,0.0323388288422905
154,6493.935072,1,66532227.1488,0.030186282811177
155,6493.951744,2,66532243.6992,0.0322558151118195
156,6493.968416,1,66532260.352,0.0301630389666451
157,6493.985088,2,66532277.1072,0.0321603493217778
158,6494.00176,1,66532293.7344,0.0301962444588335
159,6494.018432,2,66532310.4256,0.0321105410834952
160,6494.035104,1,66532327.0528,0.0302684664043433
161,6494.051776,2,66532343.7952,0.0319785492520463
162,6494.068448,1,66532360.2944,0.0301829622619581
163,6494.085088,2,66532377.0368,0.0319328917002872
164,6494.10176,1,66532393.664,0.0301837923992628
165,6494.118432,2,66532410.3424,0.0317369792963756
166,6494.135104,1,66532427.0464,0.0301331540236755
167,6494.151776,2,66532443.6864,0.0316904916073118
168,6494.168448,1,66532460.3776,0.0301638691039498
169,6494.185088,2,66532477.12,0.0316415135063339
170,6494.20176,1,66532493.7984,0.030143115671332
171,6494.218432,2,66532510.4,0.0316107984260597
172,6494.235104,1,66532527.0144,0.0302311102256313
173,6494.251776,2,66532543.7824,0.0316738888612176
174,6494.268416,1,66532560.3456,0.0301040992180107
175,6494.285088,2,66532577.0112,0.0316713984493035
176,6494.30176,1,66532593.8048,0.0300451594693762
177,6494.318432,2,66532610.3936,0.0317436203948133
178,6494.335072,1,66532627.1104,0.0299870498580465
179,6494.351744,2,66532643.7248,0.0317228669621955
180,6494.368416,1,66532660.3648,0.0299679567000382
181,6494.385088,2,66532677.1456,0.0318731218143481
182,6494.40176,1,66532693.8368,0.030123192376019
183,6494.418432,2,66532710.4,0.0318548587936445
184,6494.435072,1,66532727.0784,0.0300476498812904
185,6494.451744,2,66532743.8336,0.0317618834155169
