FrameCounter,SystemTimestamp,LedState,ComputerTimestamp,G0,G0-pks
607,4518.885856,2,64556882.12,-0.0004394036358665136,
609,4518.9192,2,64556915.42,-0.0005419532583503736,
611,4518.952512,2,64556948.75,-0.000830456041576659,
613,4518.985856,2,64556982.14,-0.00027969398188834593,
615,4519.0192,2,64557015.21,0.00015152592436744328,
617,4519.052512,2,64557049.22,-0.0003204463191604674,
619,4519.085856,2,64557082.04,-1.4583708827779762e-05,
621,4519.119168,2,64557115.38,-2.085624099415484e-05,
623,4519.152512,2,64557148.81,-0.0004953289120236126,
625,4519.185856,2,64557181.96,-0.0008992427182843744,
627,4519.219168,2,64557215.32,-0.001181129656148746,
629,4519.252512,2,64557248.7,-0.0013086137219933403,
631,4519.285856,2,64557282.02,-0.0011007269121989481,
633,4519.319168,2,64557315.32,-0.0012398392231505496,
635,4519.352512,2,64557348.79,-0.0014030286512372696,
637,4519.385856,2,64557382.22,-0.0014541531928523553,
639,4519.419168,2,64557415.48,-0.0009515798443934659,
641,4519.452512,2,64557448.84,-0.0010915346022621689,
643,4519.485824,2,64557482.15,-0.0012447754628642747,
645,4519.519168,2,64557515.47,-0.0005396574226098454,
647,4519.552512,2,64557548.83,-0.0008232354779129855,
649,4519.585824,2,64557582.17,-0.000539833625191978,
651,4519.619168,2,64557615.46,-3.2297860869230643e-05,
653,4519.652512,2,64557648.64,-0.0004927041813714318,
655,4519.685824,2,64557682.01,5.384241687086608e-05,
657,4519.719168,2,64557715.38,-0.00016168006257728795,
659,4519.75248,2,64557748.75,-0.0006553016161548568,
661,4519.785824,2,64557782.09,-6.64272403048255e-05,
663,4519.819168,2,64557815.49,-0.0003915379314745372,
665,4519.85248,2,64557849.15,5.883138848063185e-07,
667,4519.885824,2,64557882.16,-0.0002963035006823128,
669,4519.919136,2,64557915.47,-0.0004736583716352834,
671,4519.95248,2,64557948.81,0.00032522570456214664,
673,4519.985824,2,64557982.16,-0.00014766426855766096,
675,4520.019136,2,64558015.46,0.0002809727125335469,
677,4520.05248,2,64558048.82,0.0001351506513597965,
679,4520.085824,2,64558082.19,-3.142744855887461e-05,
681,4520.119136,2,64558115.35,0.0008811704162936355,
683,4520.15248,2,64558148.81,0.00016586524942911393,
685,4520.185824,2,64558182.16,0.0011946760543553973,
687,4520.219136,2,64558215.42,0.0007035018345763477,
689,4520.25248,2,64558248.79,0.0014243255935916348,
691,4520.285824,2,64558282.24,0.0014079843348968994,
693,4520.319136,2,64558315.53,0.0007673760619838418,
695,4520.35248,2,64558348.86,0.0005094587783400772,
697,4520.385792,2,64558382.31,2.9891487449099086e-05,
699,4520.419136,2,64558415.56,-0.0001383768072095587,
701,4520.452448,2,64558448.9,0.00011672189783964657,
703,4520.485792,2,64558482.33,-9.555039393185916e-05,
705,4520.519136,2,64558515.58,-0.00014843867905656866,
707,4520.552448,2,64558548.92,3.027804592895325e-05,
709,4520.585792,2,64558582.21,-0.0004534572155158803,
711,4520.619136,2,64558615.56,-0.0004781304599355933,
713,4520.652448,2,64558648.88,-0.0005783486838787412,
715,4520.685792,2,64558682.25,-0.0006453648838978983,
717,4520.719136,2,64558715.58,-0.0008759200565496214,
719,4520.752448,2,64558748.99,-0.0006416021983943615,
721,4520.785792,2,64558782.25,-0.0005176953059967369,
723,4520.819104,2,64558815.6,-0.00024436637592512023,
725,4520.852448,2,64558848.96,0.0003975405952480228,
727,4520.885792,2,64558882.18,0.0002723976109462317,
729,4520.919104,2,64558915.66,-2.9568325410886387e-05,
731,4520.952448,2,64558948.98,0.000513543789592362,
733,4520.985792,2,64558982.45,0.0002032709593676879,
735,4521.019104,2,64559015.64,-0.00024314681267707458,
737,4521.052448,2,64559048.87,-7.194652313824088e-05,
739,4521.085792,2,64559082.37,5.6084831384160816e-05,
741,4521.119104,2,64559115.62,0.00018992425428612444,
743,4521.152448,2,64559148.9,0.00039598174895958196,
745,4521.18576,2,64559182.17,0.00014463131879260613,
747,4521.219104,2,64559215.59,0.00027182096716953097,
749,4521.252416,2,64559248.88,-2.1872302529517967e-05,
751,4521.28576,2,64559282.3,0.00018417451307179214,
753,4521.319104,2,64559315.55,-0.00012695758265402965,
755,4521.352416,2,64559348.97,-0.0001898815863384494,
757,4521.38576,2,64559382.45,0.00047024150538313783,
759,4521.419104,2,64559415.72,0.00047455269587154056,
761,4521.452416,2,64559449.1,0.00031864498848355183,
763,4521.48576,2,64559482.44,0.0004217363865721864,
765,4521.519072,2,64559515.7,-0.0003194241065134114,
767,4521.552416,2,64559549.0,-0.00019143348742814773,
769,4521.58576,2,64559582.41,-0.0006835587528305591,
771,4521.619072,2,64559615.74,-0.0008992508993832353,
773,4521.652416,2,64559649.04,-0.0005263789237524817,
775,4521.68576,2,64559682.18,-0.0003411198226085724,
777,4521.719072,2,64559715.61,-0.00043230059262565346,
779,4521.752416,2,64559748.95,-0.0002744422304815225,
781,4521.78576,2,64559782.31,-0.0005515797328580589,
783,4521.819072,2,64559815.63,-8.543096440823822e-06,
785,4521.852416,2,64559849.04,-0.0007347903179193774,
787,4521.88576,2,64559882.53,-0.00032043139398689816,
789,4521.919072,2,64559915.75,-0.0008748453213405054,
791,4521.952416,2,64559949.13,-0.0006439520966811559,
793,4521.98576,2,64559982.41,-0.0006430097167136085,
795,4522.019104,2,64560015.91,-0.0010612901781464693,
797,4522.052448,2,64560049.05,-0.0009449644776919897,
799,4522.08576,2,64560082.88,-0.00078132361206645,
801,4522.119104,2,64560115.85,-0.001117428577989698,
803,4522.152416,2,64560148.92,-0.0008101803721856961,
805,4522.18576,2,64560182.46,-0.0002837779913818471,
807,4522.219104,2,64560215.74,-0.0007535444323095788,
809,4522.252416,2,64560249.04,-0.00016405669170394335,
811,4522.28576,2,64560282.36,0.00028098323369605757,
813,4522.319072,2,64560315.87,-0.0003556486528521613,
815,4522.352416,2,64560349.09,0.00028861865190488514,
817,4522.38576,2,64560382.5,-0.00017119884878302044,
819,4522.419072,2,64560415.71,0.0003593338483301768,
821,4522.452416,2,64560449.1,0.0008516777464867564,
823,4522.48576,2,64560482.56,-8.13271510747629e-05,
825,4522.519072,2,64560515.87,0.0006998991588803398,
827,4522.552416,2,64560549.2,0.00026746167958315026,
829,4522.58576,2,64560582.62,0.00035468741426092354,
831,4522.619072,2,64560615.68,2.7672366137206778e-05,
833,4522.652416,2,64560649.28,-0.0003425134615681093,
835,4522.68576,2,64560682.53,8.007893436105112e-05,
837,4522.719072,2,64560715.83,-0.0003747854428629849,
839,4522.752416,2,64560749.12,-0.0004975985900315637,
841,4522.785728,2,64560782.37,-0.0003979375039396618,
843,4522.819072,2,64560815.73,-0.0008005121813860136,
845,4522.852416,2,64560849.04,-0.0021818216191731854,
847,4522.885728,2,64560882.41,-0.001105926814107261,
849,4522.919072,2,64560915.89,-0.00034050676299816895,
851,4522.952384,2,64560949.22,-2.004346265942203e-05,
853,4522.985728,2,64560982.6,0.0002771740900917759,
855,4523.019072,2,64561016.0,0.00022739189843444876,
857,4523.052384,2,64561049.29,0.00019337896554402073,
859,4523.085728,2,64561082.48,8.548029459224185e-05,
861,4523.119072,2,64561115.96,-0.0004300171112528381,
863,4523.152384,2,64561149.17,-4.232924882684522e-05,
865,4523.185728,2,64561182.55,0.0002640038850309466,
867,4523.21904,2,64561215.91,-6.887270652236946e-05,
869,4523.252384,2,64561249.05,3.1579979666712665e-05,
871,4523.285728,2,64561282.52,-8.297505325228355e-05,
873,4523.31904,2,64561315.81,-0.0005063448021329769,
875,4523.352384,2,64561349.16,-0.0004142012638329931,
877,4523.385728,2,64561382.57,-0.0008251234352134214,
879,4523.41904,2,64561415.96,-0.0009529723131391013,
881,4523.452384,2,64561449.29,-0.0006425108944784763,
883,4523.485696,2,64561482.55,-0.0005088711761034558,
885,4523.51904,2,64561516.03,-1.827515488978318e-05,
887,4523.552384,2,64561549.22,-0.0002158658277167068,
889,4523.585696,2,64561582.62,0.0003278528085329073,
891,4523.61904,2,64561616.04,0.0005926437569725822,
893,4523.652352,2,64561649.28,0.0005917870207121957,
895,4523.685696,2,64561682.59,0.0006598296028580766,
897,4523.71904,2,64561715.8,-0.00033055549348700447,
899,4523.752352,2,64561749.17,-0.0009756062652239925,
901,4523.785696,2,64561782.55,-0.0014039947092572627,
903,4523.81904,2,64561815.86,-0.001347584822494946,
905,4523.852352,2,64561849.23,-0.001321892601848576,
907,4523.885696,2,64561882.66,-0.001275450044233347,
909,4523.919008,2,64561916.1,-0.0007724341465680726,
911,4523.952352,2,64561949.34,1.946709422498763e-05,
913,4523.985696,2,64561982.59,-0.00015159431878009402,
915,4524.019008,2,64562015.95,0.0005381946174872615,
917,4524.052352,2,64562049.32,0.00031731990609400185,
919,4524.085696,2,64562082.73,0.0004118945501036947,
921,4524.119008,2,64562115.98,2.4987552576193756e-05,
923,4524.152352,2,64562149.36,0.0005205129165678571,
925,4524.185696,2,64562182.55,-1.333435486844392e-05,
927,4524.219008,2,64562216.03,0.0002140527413165491,
929,4524.252352,2,64562249.38,-0.00022682479183131973,
931,4524.285664,2,64562282.69,0.0001101350487301006,
933,4524.319008,2,64562315.9,0.00043380926603964545,
935,4524.352352,2,64562349.32,0.00019132686313247382,
937,4524.385664,2,64562382.66,0.0006943058430403069,
939,4524.419008,2,64562415.91,0.00014881820879131952,
941,4524.452352,2,64562449.25,-4.054203658974617e-05,
943,4524.485664,2,64562482.59,-0.00034197389008178494,
945,4524.519008,2,64562516.04,-0.0005844693486670438,
947,4524.55232,2,64562549.36,-0.0003986164093312712,
949,4524.585664,2,64562582.8,-0.0004045270690639022,
951,4524.619008,2,64562616.14,-0.0002402623248575278,
953,4524.65232,2,64562649.32,0.0005955808262914988,
955,4524.685664,2,64562682.75,0.00042944538738346263,
957,4524.718976,2,64562716.11,-0.0001326686385848229,
959,4524.75232,2,64562749.34,-0.00039012424861991843,
961,4524.785664,2,64562782.86,-0.0006010944397321291,
963,4524.818976,2,64562815.9,-8.818720893493184e-05,
965,4524.85232,2,64562849.25,-0.0002742595532453651,
967,4524.885664,2,64562882.61,-8.511146968389824e-05,
969,4524.918976,2,64562916.08,0.0004244670447254538,
971,4524.95232,2,64562949.31,-0.00023977100704468401,
973,4524.985664,2,64562982.76,-5.9762622025085615e-05,
975,4525.018976,2,64563016.22,0.00024144420274999773,
977,4525.05232,2,64563049.43,9.935447024281979e-05,
979,4525.085664,2,64563082.74,-0.00016310781658771326,
981,4525.118976,2,64563116.25,-0.00015245765478612977,
983,4525.15232,2,64563149.4,3.5839958599629546e-05,
985,4525.185664,2,64563182.87,2.9053026518198466e-05,
987,4525.218976,2,64563216.15,0.00015010355191467928,
989,4525.25232,2,64563249.54,0.0002296455377310061,
991,4525.285632,2,64563282.64,0.00019628598690548185,
993,4525.318976,2,64563316.06,1.7649902373188114e-05,
995,4525.352288,2,64563349.36,9.469428706571081e-05,
