FrameCounter,SystemTimestamp,LedState,ComputerTimestamp,G0,G1,Unnamed: 6,Unnamed: 7,G0-pks,G1-pks
155,30038.34298,2,29922452.66,0.007529759201066452,0.010000634033509287,,,,
157,30038.3932,2,29922463.1,0.007857055055273218,0.01215103976158699,,,,
159,30038.44316,2,29922464.01,0.008304980562438294,0.014134790335263908,,,,
161,30038.49327,2,29922482.75,0.009297691732667937,0.016440273754770057,,,,
163,30038.54395,2,29922492.72,0.009555268576057388,0.018167892020335474,,,,
165,30038.59357,2,29922502.69,0.010410027102690969,0.02057098413218933,,,,
167,30038.64397,2,29922513.05,0.01066509932264216,0.020534850090561885,,,,
169,30038.69388,2,29922513.97,0.010721444245973419,0.021402610895682517,,,,
171,30038.74435,2,29922532.76,0.01103562688273653,0.02227103254778079,,,,
173,30038.79424,2,29922542.74,0.009968501242972175,0.02260464004708629,,,,
175,30038.8444,2,29922552.71,0.009625722336710399,0.021354111393828645,,,,
177,30038.89541,2,29922563.0,0.008681807173970227,0.01956850458823703,,,,
179,30038.94484,2,29922563.56,0.00870693576475999,0.01790907763054142,,,,
181,30038.99534,2,29922582.75,0.007640291119077089,0.017427334520970533,,,,
183,30039.04508,2,29922592.72,0.00686348324690815,0.01652710525975401,,,,
185,30039.0953,2,29922602.7,0.006790725158229052,0.01582156784712116,,,,
187,30039.14563,2,29922613.17,0.006221212863004769,0.01481089428330118,,,,
189,30039.19642,2,29922623.15,0.006123170371189687,0.01435626156852321,,,,
191,30039.2464,2,29922633.12,0.005296722692727199,0.013719961703016176,,,,
193,30039.29679,2,29922643.1,0.0055243368375502006,0.012886717687009858,,,,
195,30039.34605,2,29922646.61,0.004752962815580533,0.01009879852073281,,,,
197,30039.39654,2,29922662.12,0.0038492376367296605,0.009754403204413897,,,,
199,30039.44644,2,29922663.64,0.0018776603108980883,0.00915691873828231,,,,
201,30039.49731,2,29922682.72,0.001668345847975719,0.00859666512256696,,,,
203,30039.54688,2,29922692.69,0.0021292202578417074,0.007467737357496784,,,,
205,30039.59699,2,29922702.66,0.002375419550364577,0.004354772443300459,,,,
207,30039.64719,2,29922713.01,0.0023058747354021136,0.002054506380206711,,,,
209,30039.69765,2,29922713.72,0.0019394338228015534,0.000240907168444493,,,,
211,30039.74753,2,29922732.7,0.0013668088223993818,-0.0008353171917575286,,,,
213,30039.79762,2,29922742.65,0.002356070744021402,-0.00168986670017085,,,,
215,30039.84847,2,29922752.62,0.001345499597483063,-0.003637651356566768,,,,
217,30039.8991,2,29922763.1,0.0012487783925888979,-0.005545494160717035,,,,
219,30039.94817,2,29922763.79,0.0009459771391329558,-0.007111565112392693,,,,
221,30039.99828,2,29922782.72,0.00030775784689872354,-0.008808050211365492,,,,
223,30040.04913,2,29922792.69,0.00018802052565909666,-0.009691836457407177,,,,
225,30040.09866,2,29922802.67,-0.00046067581482356346,-0.010679318850289055,,,,
227,30040.14907,2,29922813.0,0.00034699383520238325,-0.010545395389782858,,,,
229,30040.19912,2,29922813.76,0.00012491848547821482,-0.009536873075660507,,,,
231,30040.2494,2,29922832.72,7.276614573463458e-05,-0.0044627319076938066,,,,
233,30040.29943,2,29922842.69,0.0007079928256918389,0.0002638171143455603,,,,
235,30040.34944,2,29922852.67,0.001198338535059365,0.0029038209906860624,,,,
237,30040.40029,2,29922863.05,0.0014809472835364962,0.005082353721555299,,,,
239,30040.45146,2,29922863.68,0.0009390540808117964,0.005517436307181267,,,,
241,30040.50052,2,29922882.71,0.0007442639365635717,0.005936712747792533,,,,
243,30040.55017,2,29922892.81,0.001586033860459482,0.005584884043616595,,,,
245,30040.60151,2,29922902.75,0.0010009328621567726,0.004757232194881361,,,,
247,30040.65059,2,29922912.24,0.0005115069513023651,0.005348581201815028,,,,
249,30040.70126,2,29922922.22,-3.1051862467365576e-05,0.0075960160646450225,,,,
251,30040.75086,2,29922932.19,5.0704430473558215e-05,0.009721369783599554,,,,
253,30040.80207,2,29922942.16,-5.1977160259314426e-05,0.012066281358906028,,,,
255,30040.85171,2,29922946.99,4.601937493924069e-05,0.013669450790792237,,,,
257,30040.90134,2,29922963.06,9.285204566397698e-05,0.014371500079486038,,,,
259,30040.95163,2,29922973.04,0.00018461686149935652,0.014744672225214556,,,,
261,30041.00202,2,29922983.01,-0.00016290016798053975,0.0143130772282056,,,,
263,30041.05281,2,29922992.98,-0.0004691080332120401,0.013461938088686815,,,,
265,30041.10205,2,29922996.97,-0.0006913427246417886,0.012270480806885503,,,,
267,30041.15232,2,29923012.96,-0.0012144092327267125,0.010983989383029302,,,,
269,30041.20339,2,29923022.94,-0.0009944885479341442,0.009599290817344924,,,,
271,30041.25262,2,29923030.92,-0.0012489556607416241,0.008022873110060391,,,,
273,30041.30316,2,29923030.92,-0.0012880395616370471,0.008176940261402865,,,,
275,30041.35301,2,29923047.33,-0.001480495241118568,0.00825105227159928,,,,
277,30041.40358,2,29923063.07,-0.0017851076896946427,0.008391361140877213,,,,
279,30041.45361,2,29923073.04,-0.0018372658978839523,0.007439889869463395,,,,
281,30041.50354,2,29923083.02,-0.0019239168562155268,0.007590249457585407,,,,
283,30041.55442,2,29923092.99,-0.002217061555228453,0.007538109905469714,,,,
285,30041.60479,2,29923096.98,-0.0022671749854721868,0.009894973213343955,,,,
287,30041.65408,2,29923112.79,-0.0019516501375064638,0.011603804381434601,,,,
289,30041.70454,2,29923122.77,-0.0009369410019010177,0.01319796140996879,,,,
291,30041.755,2,29923132.91,-0.0011934625692359146,0.012017202299173246,,,,
293,30041.80475,2,29923142.89,-0.001039713830101402,0.011338783049275103,,,,
295,30041.85499,2,29923152.86,-0.0010081677750979345,0.010305959660500852,,,,
297,30041.9049,2,29923162.83,-0.0019894853948359548,0.008574712133077422,,,,
299,30041.95539,2,29923172.81,-0.0019065936799363276,0.007192707467231302,,,,
301,30042.00511,2,29923182.78,-0.001557785621029803,0.0059923016631894255,,,,
303,30042.05528,2,29923192.75,-0.0020985092087574403,0.0036728687211780575,,,,
305,30042.10638,2,29923196.5,-0.0020394604337703043,0.0008477196414241328,,,,
307,30042.15575,2,29923212.56,-0.0024541772867296002,-0.0011546765758461142,,,,
309,30042.20628,2,29923213.57,-0.0028605147583066898,-0.0023044959304061585,,,,
311,30042.25608,2,29923232.73,-0.0030637928391829827,-0.003696625422029781,,,,
313,30042.30611,2,29923242.71,-0.0026389245200499206,-0.004726020050490248,,,,
315,30042.35639,2,29923252.68,-0.002192422791609,-0.004005024815561059,,,,
317,30042.40658,2,29923263.0,-0.0019375026445719173,-0.0035667457170166506,,,,
319,30042.45745,2,29923263.49,-0.0022551380696602813,-0.001693857754630046,,,,
321,30042.50691,2,29923282.77,-0.001712253057605681,-0.001136608928175492,,,,
323,30042.55711,2,29923292.74,-0.0013329905991499441,-0.0009535382374266654,,,,
325,30042.60724,2,29923302.72,-0.0003238216850445924,-0.00011734568215757135,,,,
327,30042.65759,2,29923312.7,0.000429250693948488,0.0013996127378578527,,,,
329,30042.70787,2,29923322.94,0.0004948235470576962,0.0010167850228458841,,,,
331,30042.75788,2,29923332.91,0.0005647378835013928,-0.00023746982696787322,,,,
333,30042.80878,2,29923342.85,0.0010528947124879284,-0.0014788298113569687,,,,
335,30042.85806,2,29923346.54,0.0008853440432156912,-0.0026776019300962517,,,,
337,30042.90857,2,29923361.54,0.00017050488487310722,-0.003815268182959214,,,,
339,30042.95846,2,29923363.8,6.185824663880457e-05,-0.004800435569720457,,,,
341,30043.00872,2,29923382.69,4.505513768134073e-05,-0.005981223090154225,,,,
343,30043.05873,2,29923392.66,-0.0005198644328406471,-0.007791260744034634,,,,
345,30043.10903,2,29923402.64,0.0002536355442217253,-0.007172853531136142,,,,
347,30043.15908,2,29923413.01,-0.00022866492199270783,-0.007640538451232887,,,,
349,30043.20952,2,29923413.79,-0.00032161282235491917,-0.00836673650409972,,,,
351,30043.25965,2,29923432.67,-2.0135147745764526e-05,-0.009447140689510858,,,,
353,30043.31322,2,29923442.64,-0.0007212698890558811,-0.01012777600724088,,,,
355,30043.36045,2,29923452.61,-0.0005647830371859341,-0.010505261457064458,,,,
357,30043.41029,2,29923463.12,-0.00025369958304634344,-0.010088696038755951,,,,
359,30043.46705,2,29923463.93,-0.000559802517557148,-0.009698320752089984,,,,
361,30043.51076,2,29923482.72,-0.00038936183164865745,-0.008877028596841668,,,,
363,30043.56097,2,29923492.69,-0.0010620605162604962,-0.009069546572785608,,,,
365,30043.61064,2,29923502.68,-0.0013450965623424405,-0.009664215679696192,,,,
367,30043.66109,2,29923512.98,-0.0012804089608538932,-0.01016649991734872,,,,
369,30043.71094,2,29923513.64,-0.001751721702764053,-0.011047194285517814,,,,
371,30043.76168,2,29923532.75,-0.0015396937790519288,-0.011893897783978757,,,,
373,30043.8113,2,29923542.71,-0.0011286451807061698,-0.01347731741250599,,,,
375,30043.86148,2,29923552.69,-0.0019198588987253684,-0.014080061170874764,,,,
377,30043.91219,2,29923562.99,-0.002092660924117584,-0.014502926058860388,,,,
379,30043.9621,2,29923563.77,-0.0020440732479008322,-0.014214075076237703,,,,
381,30044.01222,2,29923582.72,-0.0015742388611027225,-0.015378749222781762,,,,
383,30044.06235,2,29923592.72,-0.0019464057547605995,-0.015800294498268114,,,,
385,30044.11233,2,29923602.71,-0.0019305659199214953,-0.016371035902471576,,,,
387,30044.16256,2,29923612.68,-0.002340029347642103,-0.017487898435167654,,,,
389,30044.21334,2,29923613.8,-0.002852949028988805,-0.017421920096131915,,,,
391,30044.26331,2,29923632.7,-0.002005807955037686,-0.017444757885139356,,,,
393,30044.3134,2,29923642.67,-0.0025185381168743026,-0.018050222801965332,,,,
395,30044.36404,2,29923652.86,-0.0021837955055941105,-0.01696058384638574,,,,
397,30044.41335,2,29923663.06,-0.0024679991123019995,-0.014577530018175688,,,,
399,30044.46374,2,29923663.75,-0.002193126928112535,-0.01301405431711114,,,,
401,30044.51383,2,29923682.69,-0.0019113239441499869,-0.011886393742967127,,,,
403,30044.56389,2,29923692.66,-0.001588419151548004,-0.01168452029551964,,,,
405,30044.61416,2,29923702.64,-0.002316900541449965,-0.01157278597454442,,,,
407,30044.66435,2,29923713.05,-0.0019504161050088453,-0.01149378977981716,,,,
409,30044.71516,2,29923713.83,-0.0019363318333871227,-0.012090203711113162,,,,
411,30044.76476,2,29923732.68,-0.0018707897177568794,-0.012710293768209091,,,,
413,30044.81482,2,29923742.66,-0.0019088097492996753,-0.012357908950880209,,,,
415,30044.86543,2,29923752.63,-0.002105273919206674,-0.012492590258902675,,,,
417,30044.91581,2,29923763.11,-0.0024327412186785358,-0.012256865692052255,,,,
419,30044.96544,2,29923763.88,-0.0028317726389254783,-0.011969492250105324,,,,
421,30045.01569,2,29923782.75,-0.0030499041711671004,-0.012650627932837194,,,,
423,30045.06584,2,29923792.72,-0.0020479768066325593,-0.013901826740024714,,,,
425,30045.11648,2,29923802.71,-0.0019291615365606002,-0.014939683671443604,,,,
427,30045.16603,2,29923813.0,-0.0016217843521992986,-0.01470918872687027,,,,
429,30045.21635,2,29923813.67,-0.0018637652448062203,-0.015282467906080677,,,,
431,30045.26641,2,29923832.72,-0.0023630842056484025,-0.015079949208851418,,,,
433,30045.31674,2,29923842.71,-0.0026662812260024177,-0.01629610263495848,,,,
435,30045.36658,2,29923852.67,-0.002972283297154113,-0.017655501184178052,,,,
437,30045.41686,2,29923862.64,-0.0018168424103988667,-0.01750179085628717,,,,
439,30045.46762,2,29923872.61,-0.0023045965570413496,-0.016228395651062016,,,,
441,30045.51837,2,29923882.59,-0.0034195807283958074,-0.013562318568278803,,,,
443,30045.56782,2,29923892.56,-0.0023621269157856756,-0.012989597607714315,,,,
445,30045.61745,2,29923896.5,-0.0018792981105440199,-0.012946928769145022,,,,
447,30045.66844,2,29923912.52,-0.0023658413040130166,-0.01253048105234772,,,,
449,30045.71785,2,29923913.45,-0.0024215064875443837,-0.012508447457098837,,,,
451,30045.76814,2,29923932.73,-0.002090821652499103,-0.013278944983175223,,,,
453,30045.81837,2,29923942.7,-0.0027221557902475657,-0.012944967630353466,,,,
455,30045.86936,2,29923952.68,-0.001963500892169276,-0.012122934398410667,,,,
457,30045.91901,2,29923962.65,-0.0025264029496535056,-0.013492529287123661,,,,
459,30045.96869,2,29923972.95,-0.0028088899540983925,-0.012290501296268824,,,,
461,30046.01903,2,29923982.93,-0.0026823488969115045,-0.011620840425623696,,,,
463,30046.06945,2,29923992.89,-0.0013858697695098704,-0.012086739674964903,,,,
465,30046.11982,2,29924002.91,-0.0016925085633195253,-0.012832049044069732,,,,
467,30046.16943,2,29924012.36,-0.0013717252697761084,-0.012506874532715012,,,,
469,30046.21949,2,29924015.5,-0.0013724828803241967,-0.012321109140677827,,,,
471,30046.27064,2,29924032.73,-0.001616805386417744,-0.011307961867735444,,,,
473,30046.32,2,29924042.7,-0.0020051797795200277,-0.01135676971366495,,,,
475,30046.37038,2,29924052.67,-0.0020638480511033785,-0.011530369678243862,,,,
477,30046.42028,2,29924063.11,-0.002612331192649517,-0.010626146761249233,,,,
479,30046.47068,2,29924063.79,-0.00268271619564929,-0.009942475962458341,,,,
481,30046.52063,2,29924082.75,-0.002579243051602731,-0.009891295281648727,,,,
483,30046.571,2,29924092.72,-0.0025471257520191387,-0.009730799718597888,,,,
485,30046.62093,2,29924102.7,-0.002499069288416894,-0.008412063273083109,,,,
487,30046.67112,2,29924113.28,-0.0026289246523236443,-0.006724308944881907,,,,
489,30046.72223,2,29924113.83,-0.002310713835276118,-0.006726171733771991,,,,
491,30046.77142,2,29924132.76,-0.002080736828820276,-0.006577980639530467,,,,
493,30046.82172,2,29924142.7,-0.0025400196245111,-0.004576431661935748,,,,
495,30046.87242,2,29924152.68,-0.0024252102139127873,-0.0024040638007650494,,,,
497,30046.92196,2,29924163.04,-0.002491213588598676,-0.0001124600557961819,,,,
499,30046.97244,2,29924163.66,-0.002843755740151152,0.000563726573193174,,,,
501,30047.02231,2,29924182.72,-0.0026608316601617887,0.00293561208642526,,,,
503,30047.07296,2,29924192.7,-0.0031010993402311587,0.002909802484121704,,,,
505,30047.12256,2,29924202.67,-0.0034719947719689254,0.003412189766505175,,,,
507,30047.17279,2,29924212.99,-0.0030667639469938585,0.002326605933797521,,,,
509,30047.22301,2,29924213.65,-0.0029328518569338435,0.003451494986220549,,,,
511,30047.27309,2,29924232.7,-0.003712081493425695,0.0048385989239965455,,,,
513,30047.32406,2,29924242.67,-0.003129486848115315,0.007154529747347316,,,,
515,30047.37348,2,29924252.65,-0.0036489159126577575,0.008970168456494676,,,,
517,30047.42412,2,29924263.0,-0.0028230906787168747,0.012734198051660484,,,,
519,30047.47386,2,29924263.7,-0.003408395137965675,0.013121970533066546,,,,
521,30047.52433,2,29924282.69,-0.002638918282086261,0.013811966900934447,,,,
523,30047.5744,2,29924292.66,-0.0031226521027694354,0.014078252155486026,,,,
525,30047.62467,2,29924302.64,-0.002650699591715336,0.015154856296942854,,,,
527,30047.6746,2,29924313.0,-0.002225146740632844,0.01565855432552679,,,,
529,30047.72472,2,29924313.75,-0.0022607245412397947,0.014486721241459222,,,,
531,30047.776,2,29924332.65,-0.0023713859852631802,0.01412051204496148,,,,
533,30047.82523,2,29924342.63,-0.00250276606443868,0.013327482736255197,,,,
535,30047.87583,2,29924352.6,-0.0024084067705110734,0.012390218315561974,,,,
537,30047.92553,2,29924363.0,-0.0027562290952340973,0.010740905783103188,,,,
539,30047.97604,2,29924363.71,-0.002382291030370229,0.01088014113909952,,,,
541,30048.02582,2,29924382.7,-0.002276253567691039,0.013025700383773292,,,,
543,30048.07626,2,29924392.67,-0.0025873366989769137,0.014142568517344939,,,,
545,30048.12748,2,29924402.31,-0.0022853914160171074,0.013671597540036329,,,,
547,30048.1765,2,29924413.0,-0.002741360710609708,0.013452523452067933,,,,
549,30048.22701,2,29924413.78,-0.0017902545745617782,0.013610337253661342,,,,
551,30048.2767,2,29924432.72,-0.0019747219996892607,0.012422752945037502,,,,
553,30048.32739,2,29924442.69,-0.0013584189778167999,0.011335159526417338,,,,
555,30048.37708,2,29924452.66,-0.000989822500777962,0.010327055998022222,,,,
557,30048.42724,2,29924462.98,-0.001114977560415245,0.008960976360072676,,,,
559,30048.47759,2,29924463.63,-0.0012228451485797182,0.009271880612789857,,,,
561,30048.52756,2,29924482.72,-0.001194341257131526,0.008829999756394424,,,,
563,30048.5786,2,29924492.69,-0.0012469268779394804,0.009197973791107372,,,,
565,30048.62793,2,29924502.67,-0.0013609280028810539,0.00865338671714938,,,,
567,30048.67848,2,29924512.99,-0.001344251623842857,0.007481334534741146,,,,
569,30048.72831,2,29924513.47,-0.0010335947327199252,0.006274958244103651,,,,
571,30048.77874,2,29924532.73,-0.0010395073214162498,0.0071779388454571436,,,,
573,30048.82875,2,29924542.7,-0.00039521638184449037,0.007972660339022303,,,,
575,30048.87885,2,29924552.68,-0.00037225290592614313,0.009156701725019672,,,,
577,30048.92901,2,29924562.97,0.00029014511440871027,0.009231635003670163,,,,
579,30048.97948,2,29924563.48,-3.971331277891066e-05,0.008107919175193573,,,,
581,30049.02916,2,29924582.71,0.0005639548205634698,0.006266467239810641,,,,
583,30049.07945,2,29924593.68,1.3409522479426728e-05,0.005463887197741879,,,,
585,30049.12975,2,29924602.66,-7.664119899587762e-05,0.004513038049207524,,,,
587,30049.18026,2,29924612.99,-2.462333583634624e-05,0.0029766507944276044,,,,
589,30049.23002,2,29924613.55,0.0003107081199757583,0.0026264134336228817,,,,
591,30049.28109,2,29924632.73,0.0006003661764493878,0.003044897967013155,,,,
593,30049.33046,2,29924642.7,0.0010534228415847863,0.0041602173948184495,,,,
595,30049.38092,2,29924652.68,0.0010843891233736636,0.005269848717259523,,,,
597,30049.43069,2,29924663.0,0.0014004310297989486,0.006416909934555959,,,,
599,30049.4822,2,29924663.85,0.0021584305688350375,0.00887385404692756,,,,
601,30049.53093,2,29924682.66,0.0014076497484476896,0.010970243054594847,,,,
603,30049.58189,2,29924692.63,0.001556948576594011,0.01442234495777761,,,,
605,30049.63153,2,29924702.61,0.0010740460612225777,0.015001654756695487,,,,
607,30049.68285,2,29924712.99,0.0006996602102733174,0.01624784345156849,,,,
609,30049.73172,2,29924713.86,0.0005767980316775528,0.015950368042616486,,,,
611,30049.78235,2,29924732.65,0.0004610735333581001,0.01553835053005903,,,,
613,30049.83212,2,29924742.63,4.141272322917555e-05,0.014434256914116206,,,,
615,30049.88229,2,29924752.6,0.0003038506091963822,0.01332659119500737,,,,
617,30049.93312,2,29924762.97,0.0008200911991568804,0.013571397372952154,,,,
619,30049.98258,2,29924763.73,0.0017527125009992595,0.014984033448170342,,,,
621,30050.03386,2,29924782.72,0.00264835852260345,0.01635593142088157,,,,
623,30050.08293,2,29924792.69,0.004535209271841048,0.018589269291304972,,,,
625,30050.13368,2,29924802.67,0.0051823117565750615,0.019040602059660156,,,,
627,30050.18328,2,29924812.99,0.005504456984659997,0.01994593272616671,,,,
629,30050.2347,2,29924813.61,0.0057044019639418825,0.01899796929104361,,,,
631,30050.28364,2,29924832.77,0.005666787702258189,0.017339345754510654,,,,
633,30050.33425,2,29924842.74,0.005996677207438031,0.015316794116786797,,,,
635,30050.38408,2,29924852.71,0.006494316487301963,0.013325654378091384,,,,
637,30050.4354,2,29924862.69,0.006147677549662153,0.011381402538643615,,,,
639,30050.48429,2,29924872.66,0.005576837402322246,0.010587322598662602,,,,
641,30050.5349,2,29924882.63,0.005592207053077544,0.00968504955836752,,,,
643,30050.58452,2,29924892.61,0.005103367509714865,0.007407288417977109,,,,
645,30050.63538,2,29924896.51,0.005604283780012612,0.006107094177710964,,,,
647,30050.68549,2,29924912.02,0.005161407871740756,0.004746321837787754,,,,
649,30050.7353,2,29924913.7,0.0051226927926608795,0.0035506153984264655,,,,
651,30050.78573,2,29924932.7,0.005003096550526262,0.002160742859845799,,,,
653,30050.83552,2,29924942.71,0.004315812153081647,0.000631660222264907,,,,
655,30050.88593,2,29924952.68,0.004342211608063487,-0.0007309685140977351,,,,
657,30050.93682,2,29924963.03,0.004235226923199886,-0.0015075323490231496,,,,
659,30050.98593,2,29924963.66,0.00438183710621054,-0.0030442232822926463,,,,
661,30051.03671,2,29924982.69,0.0037817171648068665,-0.0024150803136877563,,,,
663,30051.08652,2,29924995.65,0.003963418106691874,-0.0033280784429892962,,,,
665,30051.1374,2,29925002.64,0.0036755999395602923,-0.0027685756699794284,,,,
667,30051.1867,2,29925013.04,0.0033293716710985216,-0.003135057994439222,,,,
669,30051.23707,2,29925023.02,0.0032960743089846117,-0.001995906416149995,,,,
671,30051.28796,2,29925032.99,0.0028698878608883482,-0.0024359969348936583,,,,
673,30051.3372,2,29925042.96,0.0030620123344712313,-0.0017271045504515248,,,,
675,30051.38803,2,29925047.81,0.0029002877373864727,-0.00108427926260532,,,,
677,30051.43805,2,29925062.96,0.0018158940772789872,-0.002113414071136993,,,,
679,30051.48783,2,29925072.93,0.002395287361785403,-0.0014346819758278284,,,,
681,30051.53919,2,29925082.91,0.002179072598534171,-0.0005732929764597772,,,,
683,30051.58861,2,29925092.88,0.002192116795145402,-0.0015567990728148073,,,,
685,30051.63912,2,29925096.94,0.0015710979592311047,-0.0011443852646743913,,,,
687,30051.68846,2,29925113.01,0.00141057309839486,-0.0009142985518209579,,,,
689,30051.73866,2,29925122.99,0.001378033220232222,0.0002754990659642187,,,,
