FrameCounter,SystemTimestamp,LedState,ComputerTimestamp,PFC,BLA,Unnamed: 6,Unnamed: 7,PFC-pks,BLA-pks
10849,30306.61092,2,29975814.76,0.19332573848828358,-2.3594063435212926,,,False,False
10851,30306.66179,2,29975824.73,0.09524689703210604,-2.2509090644904255,,,False,False
10853,30306.71149,2,29975834.71,0.027625958191683755,-2.182021810924663,,,False,False
10855,30306.76202,2,29975844.68,-0.04144260234517336,-2.0735896053730523,,,False,False
10857,30306.81165,2,29975854.65,-0.04783496625730462,-2.1629185576756647,,,False,False
10859,30306.8628,2,29975864.62,-0.0013443063434004452,-2.1605763207055078,,,False,False
10861,30306.9121,2,29975874.6,-0.015486011612985535,-2.2539770781429964,,,False,False
10863,30306.96261,2,29975884.57,-0.004420836438261375,-2.3753151591576285,,,False,False
10865,30307.0124,2,29975894.54,0.07786427409010918,-2.344995042464222,,,False,False
10867,30307.06336,2,29975904.52,0.12824386066637666,-2.4081783267450723,,,False,False
10869,30307.11311,2,29975914.49,0.25063860160498885,-2.449930739757373,,,False,False
10871,30307.16366,2,29975924.46,0.3483944372373905,-2.5483537782993375,,,False,False
10873,30307.21308,2,29975934.44,0.47354242940416086,-2.5924514003392822,,,False,False
10875,30307.26307,2,29975944.41,0.5645705649245188,-2.6005815989535344,,,False,False
10877,30307.3135,2,29975954.38,0.6834738545297024,-2.600562283296448,,,False,False
10879,30307.36343,2,29975964.35,0.7224706548138551,-2.6101743202428223,,,False,False
10881,30307.41352,2,29975974.33,0.849690987517645,-2.5593413158360425,,,False,False
10883,30307.46383,2,29975984.3,0.8941095867900614,-2.5869085190686123,,,False,False
10885,30307.51432,2,29975994.27,0.9895943496408717,-2.416857740905745,,,False,False
10887,30307.56417,2,29976004.25,0.9580521277958882,-2.270000236593384,,,False,False
10889,30307.61421,2,29976014.22,0.9255447335704773,-2.2522554146978213,,,False,False
10891,30307.66442,2,29976024.19,0.7037880993279344,-2.2126446791591365,,,False,False
10893,30307.7148,2,29976034.17,0.7702908176782106,-2.253069564318845,,,False,False
10895,30307.76499,2,29976044.14,0.7398839978828876,-2.2704850126087672,,,False,False
10897,30307.81562,2,29976054.11,0.6412656986854689,-2.2205147825465636,,,False,False
10899,30307.86537,2,29976064.08,0.6921277403694354,-2.1466509402692147,,,False,False
10901,30307.91561,2,29976074.06,0.5625688162119847,-2.0867055363862006,,,False,False
10903,30307.96618,2,29976084.03,0.6053125524717031,-2.0978544647648585,,,False,False
10905,30308.01573,2,29976094.0,0.6046257086016071,-2.0952891538742584,,,False,False
10907,30308.0658,2,29976103.98,0.6225032953329727,-1.9473155278336822,,,False,False
10909,30308.11656,2,29976113.95,0.5005519952254199,-1.8174367193138001,,,False,False
10911,30308.1669,2,29976123.92,0.4462156924629534,-1.9245423387439586,,,False,False
10913,30308.21672,2,29976133.9,0.3915389343582082,-1.8749853642286027,,,False,False
10915,30308.267,2,29976143.87,0.2583180580054689,-1.9273786163266902,,,False,False
10917,30308.31697,2,29976153.84,0.13991468063723905,-1.9477995587742225,,,False,False
10919,30308.36685,2,29976163.81,0.09806833414444151,-1.9842451307473652,,,False,False
10921,30308.41731,2,29976173.79,-0.14020889414002097,-2.0022114831848867,,,False,False
10923,30308.4672,2,29976183.76,-0.15134158468351797,-1.9461371653435031,,,False,False
10925,30308.51743,2,29976193.73,-0.07953054746228225,-1.9646660992581109,,,False,False
10927,30308.56817,2,29976203.71,-0.31491253053533236,-1.9898072375706786,,,False,False
10929,30308.6181,2,29976213.68,-0.22272020209246332,-2.0094647787167803,,,False,False
10931,30308.66788,2,29976223.65,-0.3884145742410666,-2.18436772754635,,,False,False
10933,30308.71805,2,29976233.63,-0.2719525775910338,-2.255844922351721,,,False,False
10935,30308.76873,2,29976243.6,-0.10561628645311136,-2.2899973940802463,,,False,False
10937,30308.81834,2,29976253.57,-0.05929611431907107,-2.2819707219224985,,,False,False
10939,30308.86921,2,29976263.54,0.04246214417199456,-2.294700305068755,,,False,False
10941,30308.9188,2,29976273.52,-0.05150078522337606,-2.204739781407953,,,False,False
10943,30308.96897,2,29976283.49,-0.1337689784518042,-2.1606587130924484,,,False,False
10945,30309.01921,2,29976293.46,-0.07030348829279394,-2.0845778166680224,,,False,False
10947,30309.06989,2,29976303.44,0.090639515162175,-2.028517112465648,,,False,False
10949,30309.11942,2,29976313.41,0.025289395000833846,-1.8895851566753668,,,False,False
10951,30309.17001,2,29976323.38,0.13201523890919414,-1.814784625308215,,,False,False
10953,30309.21971,2,29976333.36,-0.02845606713919166,-1.6835223730705278,,,False,False
10955,30309.27011,2,29976343.33,0.12382889147492476,-1.4908541704794678,,,False,False
10957,30309.32018,2,29976353.3,0.31369720011444,-1.3354257966107865,,,False,False
10959,30309.37124,2,29976363.27,0.6800972759888505,-1.26315373766175,,,False,False
10961,30309.42047,2,29976373.25,0.7815715513395379,-1.1914793428236814,,,False,False
10963,30309.47053,2,29976383.22,0.8915048630409216,-1.2533402064698382,,,False,False
10965,30309.52192,2,29976393.19,0.8507656913812185,-1.2809613523472856,,,False,False
10967,30309.57094,2,29976403.17,1.0544860536332714,-1.3467537076346359,,,False,False
10969,30309.62167,2,29976413.14,1.0247604329807358,-1.3772211132599226,,,False,False
10971,30309.67145,2,29976423.11,0.9296053659284195,-1.4431015497129704,,,False,False
10973,30309.72192,2,29976433.09,0.9347660395489785,-1.5158202910212453,,,False,False
10975,30309.77188,2,29976443.06,0.7575754018501573,-1.6173721217778363,,,False,False
10977,30309.82271,2,29976453.03,0.8727602865670592,-1.6079426172127693,,,False,False
10979,30309.87306,2,29976463.0,0.6741382095162586,-1.8251145150554564,,,False,False
10981,30309.92332,2,29976472.98,0.7855476549930174,-1.9022379262561893,,,False,False
10983,30309.97256,2,29976482.95,0.6534621918086663,-2.0687157020792073,,,False,False
10985,30310.02278,2,29976492.92,0.7659785302614541,-2.0966377025617216,,,False,False
10987,30310.07356,2,29976502.9,0.656516925256845,-2.200346412872589,,,False,False
10989,30310.12323,2,29976512.87,0.6805260193103084,-2.2663156529037334,,,False,False
10991,30310.17316,2,29976522.84,0.6291987348125142,-2.3746953740829655,,,False,False
10993,30310.22344,2,29976532.82,0.6204785779260523,-2.393220067325717,,,False,False
10995,30310.2738,2,29976542.79,0.7134370810218774,-2.4260726509672215,,,False,False
10997,30310.32358,2,29976552.76,0.9503691498785605,-2.2429769268189554,,,False,False
10999,30310.3738,2,29976562.73,0.9839159397654035,-2.162426507395348,,,False,False
11001,30310.42394,2,29976572.71,1.013034338756383,-2.1167060300867435,,,False,False
11003,30310.47465,2,29976582.68,0.995060476997148,-2.0956832936767302,,,False,False
11005,30310.52431,2,29976592.65,1.0083964794972975,-2.1567143862105804,,,False,False
11007,30310.57449,2,29976602.63,0.9268665004681805,-2.160101432250838,,,False,False
11009,30310.62523,2,29976612.6,0.9472706602633088,-2.144768084606713,,,False,False
11011,30310.67491,2,29976622.57,0.7801854235687629,-2.2241030352873645,,,False,False
11013,30310.72495,2,29976632.55,0.7288581432057718,-2.1996441796612816,,,False,False
11015,30310.77548,2,29976642.52,0.6017970118496637,-2.2464716172602035,,,False,False
11017,30310.82547,2,29976652.49,0.5608306053389928,-2.2307105304984804,,,False,False
11019,30310.87535,2,29976662.46,0.5662185321797182,-2.204401999797274,,,False,False
11021,30310.92558,2,29976672.44,0.5706980292731743,-2.25367272364047,,,False,False
11023,30310.97585,2,29976682.41,0.5466211874869747,-2.2773039735911995,,,False,False
11025,30311.0261,2,29976692.38,0.5433231090111159,-2.252728990873714,,,False,False
11027,30311.07653,2,29976702.36,0.5630173041842816,-2.2742848829959317,,,False,False
11029,30311.12672,2,29976712.33,0.6124602563283149,-2.223347467914972,,,False,False
11031,30311.17644,2,29976722.3,0.6213963808363753,-2.021889307972936,,,False,False
11033,30311.22684,2,29976732.28,0.6152877625145444,-1.9557004639476996,,,False,False
11035,30311.27704,2,29976742.25,0.5349502061131851,-1.8993281683629857,,,False,False
11037,30311.32714,2,29976752.22,0.6718217469438015,-1.8715169724309775,,,False,False
11039,30311.37774,2,29976762.19,0.5944929206491736,-1.8871999896953169,,,False,False
11041,30311.42735,2,29976772.17,0.662500031189582,-1.8471806784740807,,,False,False
11043,30311.47743,2,29976782.14,0.4584564420558727,-1.9123257342007107,,,False,False
11045,30311.52783,2,29976792.11,0.549938824178047,-1.8975342201360943,,,False,False
11047,30311.57843,2,29976802.09,0.6232260146398171,-1.9239605086667149,,,False,False
11049,30311.6281,2,29976812.06,0.5952602525697612,-1.8945359836729476,,,False,False
11051,30311.67846,2,29976822.03,0.6910005251346091,-1.8827091288717666,,,False,False
11053,30311.72831,2,29976832.01,0.6820819174956236,-1.8816192805098966,,,False,False
11055,30311.77987,2,29976841.98,0.7939170836443229,-1.921746996068868,,,False,False
11057,30311.82883,2,29976851.95,0.7858216559085109,-1.9673868815178357,,,False,False
11059,30311.87948,2,29976861.92,0.9241693313574786,-1.9543806341799297,,,False,False
11061,30311.92899,2,29976871.9,0.9033569791087563,-1.9908867901552618,,,False,False
11063,30311.97946,2,29976881.87,0.9521184780777624,-1.968508481141115,,,False,False
11065,30312.0295,2,29976891.84,0.8444734739749059,-1.9337815954715176,,,False,False
11067,30312.07963,2,29976901.82,1.057703314819383,-1.8515460088147182,,,False,False
11069,30312.13034,2,29976911.79,0.8994178549618276,-1.8478050010066733,,,False,False
11071,30312.1804,2,29976921.76,0.9280253095687585,-1.8024892560815744,,,False,False
11073,30312.23011,2,29976931.74,1.0551889354656134,-1.6654527258930412,,,False,False
11075,30312.2802,2,29976941.71,1.0607471008339335,-1.668432632990127,,,False,False
11077,30312.33085,2,29976951.68,1.0120313636828777,-1.5873301248260663,,,False,False
11079,30312.38092,2,29976961.65,0.9281453461794418,-1.667195961901912,,,False,False
11081,30312.43155,2,29976971.63,1.0432732338717565,-1.6837514302265741,,,False,False
11083,30312.48177,2,29976981.6,0.9937058103688033,-1.6506538854331536,,,False,False
11085,30312.53157,2,29976991.57,1.0344342584001147,-1.5677867251098627,,,False,False
11087,30312.5814,2,29977001.55,1.073885312615784,-1.4188775603050146,,,False,False
11089,30312.63139,2,29977011.52,1.2597509616513969,-1.3006559792427563,,,False,False
11091,30312.68204,2,29977021.49,1.1742470965531142,-1.1713025696968535,,,False,False
11093,30312.73174,2,29977031.47,1.289857435873493,-1.0716043679384017,,,False,False
11095,30312.78268,2,29977041.44,1.1951280990482727,-0.84804736531718,,,False,False
11097,30312.83231,2,29977051.41,1.208208640265756,-0.7185895452466114,,,False,False
11099,30312.88283,2,29977061.38,1.1661918257087047,-0.6806529130987221,,,False,False
11101,30312.93288,2,29977071.36,1.045858411635196,-0.7559040807098086,,,False,False
11103,30312.98277,2,29977081.33,1.032511696466262,-0.8385560612139398,,,False,False
11105,30313.03366,2,29977091.3,0.9297772665430628,-0.8901507066976081,,,False,False
11107,30313.08321,2,29977101.28,0.5336744562103751,-0.8906782341236573,,,False,False
11109,30313.13322,2,29977111.25,0.5205829469276296,-0.973124200189162,,,False,False
11111,30313.18337,2,29977121.22,0.3748724268571602,-0.9840749745534052,,,False,False
11113,30313.23423,2,29977131.2,0.24996890435708388,-0.9947770001799879,,,False,False
11115,30313.28438,2,29977141.17,0.21862518746298665,-1.031623966462552,,,False,False
11117,30313.33396,2,29977151.14,0.0772010662274203,-1.0511131905801077,,,False,False
11119,30313.38454,2,29977161.11,-0.14103556396798306,-1.0636676403344736,,,False,False
11121,30313.43423,2,29977171.09,-0.1722087777200689,-1.113663426556782,,,False,False
11123,30313.48538,2,29977181.06,-0.3915810818513312,-1.1942081941972165,,,False,False
11125,30313.53457,2,29977191.03,-0.18780367275391735,-1.2445474939241727,,,False,False
11127,30313.58523,2,29977201.01,-0.1023675159917299,-1.363036077550176,,,False,False
11129,30313.63488,2,29977210.98,-0.1573849630780061,-1.3997752663694396,,,False,False
11131,30313.68539,2,29977220.95,-0.07666063577609077,-1.4374404555530613,,,False,False
11133,30313.73519,2,29977230.93,-0.10615925465592974,-1.5359389501076992,,,False,False
11135,30313.78534,2,29977240.9,0.05912665073627424,-1.5281628887395189,,,False,False
11137,30313.83624,2,29977250.87,0.05335905641961784,-1.620704943918908,,,False,False
11139,30313.88655,2,29977260.84,-0.07384404468286587,-1.6334560539641123,,,False,False
11141,30313.93592,2,29977270.82,-0.010265031970992195,-1.6273982930721909,,,False,False
11143,30313.98601,2,29977280.79,-0.13885873760689182,-1.580478564575863,,,False,False
11145,30314.03677,2,29977290.76,-0.1567473210834643,-1.516724420916557,,,False,False
11147,30314.08681,2,29977300.74,0.019694404650831877,-1.5001140330708533,,,False,False
11149,30314.13683,2,29977310.71,0.0917891975322649,-1.4478716062420856,,,False,False
11151,30314.18687,2,29977320.68,0.18378255786345432,-1.4649106476235307,,,False,False
11153,30314.23727,2,29977330.66,0.2593688043102343,-1.4850877393135824,,,False,False
11155,30314.28709,2,29977340.63,0.06526012915817436,-1.4573303160652247,,,False,False
11157,30314.33738,2,29977350.6,0.09710384855974287,-1.455441552214269,,,False,False
11159,30314.38833,2,29977360.57,0.08111710495844805,-1.4419638710893683,,,False,False
11161,30314.4385,2,29977370.55,0.09834178863439594,-1.3951300994338829,,,False,False
11163,30314.48791,2,29977380.52,0.09737128066399982,-1.3056763830175124,,,False,False
11165,30314.53795,2,29977390.49,0.016096810961561337,-1.2899715957616071,,,False,False
11167,30314.58961,2,29977400.47,0.03979371781756652,-1.235616853034006,,,False,False
11169,30314.63841,2,29977410.44,0.06942310689538321,-1.222301942927781,,,False,False
11171,30314.68878,2,29977420.41,0.1625236375242016,-1.2077627284963568,,,False,False
11173,30314.73869,2,29977430.39,0.2588601424868888,-1.1463472349086685,,,False,False
11175,30314.78917,2,29977440.36,0.42877290913932403,-1.1768268602837653,,,False,False
11177,30314.83919,2,29977450.33,0.45207234553245323,-1.096711154742154,,,False,False
11179,30314.88933,2,29977460.3,0.4934819974966834,-1.1069077356538586,,,False,False
11181,30314.94012,2,29977470.28,0.5084643923091821,-1.0801321719639354,,,False,False
11183,30314.99041,2,29977480.25,0.5563174845749257,-1.1798239084557474,,,False,False
11185,30315.03973,2,29977490.22,0.45287365058945883,-1.109616147044284,,,False,False
11187,30315.09005,2,29977500.2,0.3215264290291682,-1.154743207992892,,,False,False
11189,30315.14111,2,29977510.17,0.25827720239701096,-1.2085869212604952,,,False,False
11191,30315.19027,2,29977520.14,0.2373228819418236,-1.3759072704226714,,,False,False
11193,30315.24072,2,29977530.12,0.2789312729150764,-1.3159825061169914,,,False,False
11195,30315.29062,2,29977540.09,0.47717313821436075,-1.2907762543531203,,,False,False
11197,30315.34117,2,29977550.06,0.5840692572725567,-1.3025966552404773,,,False,False
11199,30315.39103,2,29977560.03,0.4928596279260602,-1.3256266457329646,,,False,False
11201,30315.44114,2,29977570.01,0.5067351344970746,-1.3702787145970203,,,False,False
11203,30315.49225,2,29977579.98,0.4861212721464571,-1.4905846061499541,,,False,False
11205,30315.54235,2,29977589.95,0.39874382660477703,-1.5310608061034272,,,False,False
11207,30315.59162,2,29977599.93,0.3993629430495915,-1.6089338773462938,,,False,False
11209,30315.64196,2,29977609.9,0.36518074323421307,-1.6003391671746348,,,False,False
11211,30315.69251,2,29977619.87,0.36554438164067987,-1.6512419094179291,,,False,False
11213,30315.7424,2,29977629.85,0.41288679633864583,-1.5963075731729097,,,False,False
11215,30315.79246,2,29977639.82,0.4129382140897934,-1.5629843490032744,,,False,False
11217,30315.84256,2,29977649.79,0.4668090459652505,-1.380442995436894,,,False,False
11219,30315.89298,2,29977659.76,0.6226710334273324,-1.1427980312120565,,,False,False
11221,30315.94281,2,29977669.74,0.646083963850226,-0.9618288563367029,,,False,False
11223,30315.99305,2,29977679.71,0.6518123861959116,-0.8543743196051294,,,False,False
11225,30316.04394,2,29977689.68,0.5539605863380063,-0.8345895105316957,,,False,False
11227,30316.0943,2,29977699.66,0.6248917599086803,-0.8130867371947206,,,False,False
11229,30316.14374,2,29977709.63,0.5601093941352154,-0.823522610353781,,,False,False
11231,30316.19384,2,29977719.6,0.5607570237751538,-0.8031786974019337,,,False,False
11233,30316.24397,2,29977729.58,0.5695794284707592,-0.8134235387315076,,,False,False
11235,30316.29444,2,29977739.55,0.4598338844915983,-0.8369841113211683,,,False,False
11237,30316.34419,2,29977749.52,0.49380642746218123,-0.8041384178861696,,,False,False
11239,30316.39448,2,29977759.49,0.4387890022586793,-0.88588530734943,,,False,False
11241,30316.44462,2,29977769.47,0.4810218457958515,-0.913999814463644,,,False,False
11243,30316.49476,2,29977779.44,0.4769288651329702,-0.9923314112818775,,,False,False
11245,30316.54543,2,29977789.41,0.5199566543699913,-0.934503416109197,,,False,False
11247,30316.59512,2,29977799.39,0.41915259811243705,-0.9693683127553572,,,False,False
11249,30316.64532,2,29977809.36,0.33997871858100714,-0.8164186869393033,,,False,False
11251,30316.69546,2,29977819.33,0.28686313292856536,-0.8020995555650916,,,False,False
11253,30316.74591,2,29977829.31,0.225743000884633,-0.8201949811718953,,,False,False
11255,30316.7958,2,29977839.28,0.1749549598574715,-0.9720242041667196,,,False,False
11257,30316.84596,2,29977849.25,0.22405722696242322,-0.9132551960197407,,,False,False
11259,30316.89681,2,29977859.22,0.34202365140633645,-0.9325948884833036,,,False,False
11261,30316.94628,2,29977869.2,0.062047791741748626,-0.8043776372477215,,,False,False
11263,30316.99679,2,29977879.17,0.09783692612376316,-0.8762543859800622,,,False,False
11265,30317.04652,2,29977889.14,0.15298543603968162,-0.925248693167315,,,False,False
11267,30317.0967,2,29977899.12,0.062968237763011,-1.025682435287965,,,False,False
11269,30317.1471,2,29977909.09,0.11808824012709697,-1.1875763643615285,,,False,False
11271,30317.19763,2,29977919.06,0.19327731192878628,-1.2316524595068221,,,False,False
11273,30317.24732,2,29977929.04,0.1600032810798918,-1.358828751065174,,,False,False
11275,30317.29741,2,29977939.01,0.03308446855599126,-1.3261190695484708,,,False,False
11277,30317.34766,2,29977948.98,-0.11112165371254161,-1.3265698690158045,,,False,False
11279,30317.39866,2,29977958.95,-0.005644905870441136,-1.3655647167975178,,,False,False
11281,30317.448,2,29977968.93,-0.0293524586350042,-1.4753784850912752,,,False,False
11283,30317.49855,2,29977978.9,-0.05709120393513801,-1.5234756975164292,,,False,False
11285,30317.54831,2,29977988.87,-0.1808307830896846,-1.4824778533048897,,,False,False
11287,30317.59928,2,29977998.85,-0.36389737304451764,-1.4885623303071278,,,False,False
11289,30317.64869,2,29978008.82,-0.34661564683935275,-1.4652316189014511,,,False,False
11291,30317.69908,2,29978018.79,-0.291836095673422,-1.4678723168541061,,,False,False
11293,30317.74947,2,29978028.77,-0.5450727438962499,-1.4639131440036282,,,False,False
11295,30317.79922,2,29978038.74,-0.5151308337963699,-1.3856542119726445,,,False,False
11297,30317.8502,2,29978048.71,-0.4755095098403907,-1.3883087966139023,,,False,False
11299,30317.90053,2,29978058.68,-0.3688973572899222,-1.4062046377786104,,,False,False
11301,30317.94968,2,29978068.66,-0.4154274995949965,-1.3964848725677308,,,False,False
11303,30318.00045,2,29978078.63,-0.32613061650384617,-1.400322852605924,,,False,False
11305,30318.04993,2,29978088.6,-0.30047510200841465,-1.288539163047659,,,False,False
11307,30318.10084,2,29978098.58,-0.37627100211622416,-1.17607347918212,,,False,False
11309,30318.15069,2,29978108.55,-0.41320670619196936,-1.1563628225260094,,,False,False
11311,30318.20093,2,29978118.52,-0.3567522842531841,-1.0954689243627898,,,False,False
11313,30318.25076,2,29978128.5,-0.3270093807770688,-1.0750133970823135,,,False,False
